count,id,Condition,label,show_label,frequency,fill_color
1,244,Nextclade_pango,BH.1,NA,7.011639321273313e-5,#EB6046
1,244,P0.1,BA.2,NA,7.011639321273313e-5,#EB6046
1,244,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,244,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,244,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
21,245,clade_who,Omicron,Omicron,0.001472444257467396,#EB6046
21,245,Nextclade_pango,BA.2.10,NA,0.001472444257467396,#EB6046
21,245,P0.1,BA.2.10,NA,0.001472444257467396,#EB6046
21,245,P0.5,BA.2,BA.2,0.001472444257467396,#EB6046
21,245,P1,BA.2,BA.2,0.001472444257467396,#EB6046
21,245,P5,BA.2,BA.2,0.001472444257467396,#EB6046
2,246,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,246,Nextclade_pango,BA.2.10.1,NA,1.4023278642546626e-4,#EB6046
2,246,P0.1,BA.2.10,NA,1.4023278642546626e-4,#EB6046
2,246,P0.5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,246,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,246,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
856,247,clade_who,Omicron,Omicron,0.06001963259009956,#EB6046
856,247,Nextclade_pango,BA.2.12.1,NA,0.06001963259009956,#EB6046
856,247,P0.1,BA.2.12.1,NA,0.06001963259009956,#EB6046
856,247,P0.5,BA.2.12.1,BA.2.12.1,0.06001963259009956,#EB6046
856,247,P1,BA.2.12.1,BA.2.12.1,0.06001963259009956,#EB6046
856,247,P5,BA.2.12.1,BA.2.12.1,0.06001963259009956,#EB6046
1,248,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,248,Nextclade_pango,BG.1,NA,7.011639321273313e-5,#EB6046
1,248,P0.1,BA.2.12.1,NA,7.011639321273313e-5,#EB6046
1,248,P0.5,BA.2.12.1,BA.2.12.1,7.011639321273313e-5,#EB6046
1,248,P1,BA.2.12.1,BA.2.12.1,7.011639321273313e-5,#EB6046
1,248,P5,BA.2.12.1,BA.2.12.1,7.011639321273313e-5,#EB6046
7,249,clade_who,Omicron,Omicron,4.90814752489132e-4,#EB6046
7,249,Nextclade_pango,BG.4,NA,4.90814752489132e-4,#EB6046
7,249,P0.1,BA.2.12.1,NA,4.90814752489132e-4,#EB6046
7,249,P0.5,BA.2.12.1,BA.2.12.1,4.90814752489132e-4,#EB6046
7,249,P1,BA.2.12.1,BA.2.12.1,4.90814752489132e-4,#EB6046
7,249,P5,BA.2.12.1,BA.2.12.1,4.90814752489132e-4,#EB6046
2,250,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,250,Nextclade_pango,BG.5,NA,1.4023278642546626e-4,#EB6046
2,250,P0.1,BA.2.12.1,NA,1.4023278642546626e-4,#EB6046
2,250,P0.5,BA.2.12.1,BA.2.12.1,1.4023278642546626e-4,#EB6046
2,250,P1,BA.2.12.1,BA.2.12.1,1.4023278642546626e-4,#EB6046
2,250,P5,BA.2.12.1,BA.2.12.1,1.4023278642546626e-4,#EB6046
19,251,clade_who,Omicron,Omicron,0.0013322114710419297,#EB6046
19,251,Nextclade_pango,BA.2.26,NA,0.0013322114710419297,#EB6046
19,251,P0.1,BA.2.26,NA,0.0013322114710419297,#EB6046
19,251,P0.5,BA.2,BA.2,0.0013322114710419297,#EB6046
19,251,P1,BA.2,BA.2,0.0013322114710419297,#EB6046
19,251,P5,BA.2,BA.2,0.0013322114710419297,#EB6046
43,252,clade_who,Omicron,Omicron,0.003015004908147525,#EB6046
43,252,Nextclade_pango,BA.2.3,NA,0.003015004908147525,#EB6046
43,252,P0.1,BA.2.3,NA,0.003015004908147525,#EB6046
43,252,P0.5,BA.2,BA.2,0.003015004908147525,#EB6046
43,252,P1,BA.2,BA.2,0.003015004908147525,#EB6046
43,252,P5,BA.2,BA.2,0.003015004908147525,#EB6046
2,253,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,253,Nextclade_pango,BA.2.3.10,NA,1.4023278642546626e-4,#EB6046
2,253,P0.1,BA.2.3,NA,1.4023278642546626e-4,#EB6046
2,253,P0.5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,253,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,253,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
1,254,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,254,Nextclade_pango,BA.2.3.15,NA,7.011639321273313e-5,#EB6046
1,254,P0.1,BA.2.3,NA,7.011639321273313e-5,#EB6046
1,254,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,254,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,254,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,255,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,255,Nextclade_pango,BA.2.3.17,NA,7.011639321273313e-5,#EB6046
1,255,P0.1,BA.2.3,NA,7.011639321273313e-5,#EB6046
1,255,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,255,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,255,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,256,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,256,Nextclade_pango,BA.2.3.2,NA,7.011639321273313e-5,#EB6046
1,256,P0.1,BA.2.3,NA,7.011639321273313e-5,#EB6046
1,256,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,256,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,256,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
3,257,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,257,Nextclade_pango,BA.2.3.20,NA,2.1034917963819942e-4,#EB6046
3,257,P0.1,BA.2.3,NA,2.1034917963819942e-4,#EB6046
3,257,P0.5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,257,P1,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,257,P5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,258,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,258,Nextclade_pango,BA.2.3.6,NA,2.1034917963819942e-4,#EB6046
3,258,P0.1,BA.2.3,NA,2.1034917963819942e-4,#EB6046
3,258,P0.5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,258,P1,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,258,P5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
1,259,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,259,Nextclade_pango,CM.8,NA,7.011639321273313e-5,#EB6046
1,259,P0.1,BA.2.3,NA,7.011639321273313e-5,#EB6046
1,259,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,259,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,259,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
23,260,clade_who,Omicron,Omicron,0.001612677043892862,#EB6046
23,260,Nextclade_pango,BA.2.48,NA,0.001612677043892862,#EB6046
23,260,P0.1,BA.2.48,NA,0.001612677043892862,#EB6046
23,260,P0.5,BA.2,BA.2,0.001612677043892862,#EB6046
23,260,P1,BA.2,BA.2,0.001612677043892862,#EB6046
23,260,P5,BA.2,BA.2,0.001612677043892862,#EB6046
1,261,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,261,Nextclade_pango,BA.2.75.1,NA,7.011639321273313e-5,#EB6046
1,261,P0.1,BA.2.75,NA,7.011639321273313e-5,#EB6046
1,261,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,261,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,261,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
2,262,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,262,Nextclade_pango,BA.2.75.2,NA,1.4023278642546626e-4,#EB6046
2,262,P0.1,BA.2.75,NA,1.4023278642546626e-4,#EB6046
2,262,P0.5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,262,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,262,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
1,263,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,263,Nextclade_pango,BL.1,NA,7.011639321273313e-5,#EB6046
1,263,P0.1,BA.2.75,NA,7.011639321273313e-5,#EB6046
1,263,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,263,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,263,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
3,264,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,264,Nextclade_pango,BM.1.1,NA,2.1034917963819942e-4,#EB6046
3,264,P0.1,BA.2.75,NA,2.1034917963819942e-4,#EB6046
3,264,P0.5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,264,P1,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,264,P5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
2,265,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,265,Nextclade_pango,BM.1.1.3,NA,1.4023278642546626e-4,#EB6046
2,265,P0.1,BA.2.75,NA,1.4023278642546626e-4,#EB6046
2,265,P0.5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,265,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,265,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,266,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,266,Nextclade_pango,BM.1.1.4,NA,1.4023278642546626e-4,#EB6046
2,266,P0.1,BA.2.75,NA,1.4023278642546626e-4,#EB6046
2,266,P0.5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,266,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,266,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
4,267,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,267,Nextclade_pango,BN.1,NA,2.804655728509325e-4,#EB6046
4,267,P0.1,BA.2.75,NA,2.804655728509325e-4,#EB6046
4,267,P0.5,BA.2,BA.2,2.804655728509325e-4,#EB6046
4,267,P1,BA.2,BA.2,2.804655728509325e-4,#EB6046
4,267,P5,BA.2,BA.2,2.804655728509325e-4,#EB6046
2,268,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,268,Nextclade_pango,BN.1.3,NA,1.4023278642546626e-4,#EB6046
2,268,P0.1,BA.2.75,NA,1.4023278642546626e-4,#EB6046
2,268,P0.5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,268,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,268,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
1,269,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,269,Nextclade_pango,BN.1.3.12,NA,7.011639321273313e-5,#EB6046
1,269,P0.1,BA.2.75,NA,7.011639321273313e-5,#EB6046
1,269,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,269,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,269,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,270,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,270,Nextclade_pango,BN.1.3.6,NA,7.011639321273313e-5,#EB6046
1,270,P0.1,BA.2.75,NA,7.011639321273313e-5,#EB6046
1,270,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,270,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,270,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
2,271,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,271,Nextclade_pango,BN.1.4.5,NA,1.4023278642546626e-4,#EB6046
2,271,P0.1,BA.2.75,NA,1.4023278642546626e-4,#EB6046
2,271,P0.5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,271,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,271,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
1,272,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,272,Nextclade_pango,BN.1.5,NA,7.011639321273313e-5,#EB6046
1,272,P0.1,BA.2.75,NA,7.011639321273313e-5,#EB6046
1,272,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,272,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,272,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
3,273,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,273,Nextclade_pango,BR.1.2,NA,2.1034917963819942e-4,#EB6046
3,273,P0.1,BA.2.75,NA,2.1034917963819942e-4,#EB6046
3,273,P0.5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,273,P1,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,273,P5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
1,274,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,274,Nextclade_pango,BR.2.1,NA,7.011639321273313e-5,#EB6046
1,274,P0.1,BA.2.75,NA,7.011639321273313e-5,#EB6046
1,274,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,274,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,274,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
3,275,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,275,Nextclade_pango,CA.1,NA,2.1034917963819942e-4,#EB6046
3,275,P0.1,BA.2.75,NA,2.1034917963819942e-4,#EB6046
3,275,P0.5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,275,P1,BA.2,BA.2,2.1034917963819942e-4,#EB6046
3,275,P5,BA.2,BA.2,2.1034917963819942e-4,#EB6046
4,276,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,276,Nextclade_pango,CA.5,NA,2.804655728509325e-4,#EB6046
4,276,P0.1,BA.2.75,NA,2.804655728509325e-4,#EB6046
4,276,P0.5,BA.2,BA.2,2.804655728509325e-4,#EB6046
4,276,P1,BA.2,BA.2,2.804655728509325e-4,#EB6046
4,276,P5,BA.2,BA.2,2.804655728509325e-4,#EB6046
1,277,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,277,Nextclade_pango,CV.1,NA,7.011639321273313e-5,#EB6046
1,277,P0.1,BA.2.75,NA,7.011639321273313e-5,#EB6046
1,277,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,277,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,277,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,278,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,278,Nextclade_pango,DS.1,NA,7.011639321273313e-5,#EB6046
1,278,P0.1,BA.2.75,NA,7.011639321273313e-5,#EB6046
1,278,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,278,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,278,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
131,279,clade_who,Omicron,Omicron,0.009185247510868041,#EB6046
131,279,Nextclade_pango,BA.2.9,NA,0.009185247510868041,#EB6046
131,279,P0.1,BA.2.9,NA,0.009185247510868041,#EB6046
131,279,P0.5,BA.2.9,BA.2.9,0.009185247510868041,#EB6046
131,279,P1,BA.2,BA.2,0.009185247510868041,#EB6046
131,279,P5,BA.2,BA.2,0.009185247510868041,#EB6046
4,280,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,280,Nextclade_pango,BA.2.9.2,NA,2.804655728509325e-4,#EB6046
4,280,P0.1,BA.2.9,NA,2.804655728509325e-4,#EB6046
4,280,P0.5,BA.2.9,BA.2.9,2.804655728509325e-4,#EB6046
4,280,P1,BA.2,BA.2,2.804655728509325e-4,#EB6046
4,280,P5,BA.2,BA.2,2.804655728509325e-4,#EB6046
2,281,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,281,Nextclade_pango,BA.2.9.3,NA,1.4023278642546626e-4,#EB6046
2,281,P0.1,BA.2.9,NA,1.4023278642546626e-4,#EB6046
2,281,P0.5,BA.2.9,BA.2.9,1.4023278642546626e-4,#EB6046
2,281,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,281,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
1,282,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,282,Nextclade_pango,BA.2.9.5,NA,7.011639321273313e-5,#EB6046
1,282,P0.1,BA.2.9,NA,7.011639321273313e-5,#EB6046
1,282,P0.5,BA.2.9,BA.2.9,7.011639321273313e-5,#EB6046
1,282,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,282,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
7,283,clade_who,Omicron,Omicron,4.90814752489132e-4,#EB6046
7,283,Nextclade_pango,BA.2.9.7,NA,4.90814752489132e-4,#EB6046
7,283,P0.1,BA.2.9,NA,4.90814752489132e-4,#EB6046
7,283,P0.5,BA.2.9,BA.2.9,4.90814752489132e-4,#EB6046
7,283,P1,BA.2,BA.2,4.90814752489132e-4,#EB6046
7,283,P5,BA.2,BA.2,4.90814752489132e-4,#EB6046
13,284,clade_who,Omicron,Omicron,9.115131117655308e-4,#EB6046
13,284,Nextclade_pango,BA.4,NA,9.115131117655308e-4,#EB6046
13,284,P0.1,BA.4,NA,9.115131117655308e-4,#EB6046
13,284,P0.5,BA.4,BA.4,9.115131117655308e-4,#EB6046
13,284,P1,BA.4,BA.4,9.115131117655308e-4,#EB6046
13,284,P5,B.1.1.529,B.1.1.529,9.115131117655308e-4,#EB6046
5,285,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,285,Nextclade_pango,BA.4.2,NA,3.505819660636657e-4,#EB6046
5,285,P0.1,BA.4,NA,3.505819660636657e-4,#EB6046
5,285,P0.5,BA.4,BA.4,3.505819660636657e-4,#EB6046
5,285,P1,BA.4,BA.4,3.505819660636657e-4,#EB6046
5,285,P5,B.1.1.529,B.1.1.529,3.505819660636657e-4,#EB6046
1,286,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,286,Nextclade_pango,BA.4.3,NA,7.011639321273313e-5,#EB6046
1,286,P0.1,BA.4,NA,7.011639321273313e-5,#EB6046
1,286,P0.5,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,286,P1,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,286,P5,B.1.1.529,B.1.1.529,7.011639321273313e-5,#EB6046
9,287,clade_who,Omicron,Omicron,6.310475389145982e-4,#EB6046
9,287,Nextclade_pango,BA.4.4,NA,6.310475389145982e-4,#EB6046
9,287,P0.1,BA.4,NA,6.310475389145982e-4,#EB6046
9,287,P0.5,BA.4,BA.4,6.310475389145982e-4,#EB6046
9,287,P1,BA.4,BA.4,6.310475389145982e-4,#EB6046
9,287,P5,B.1.1.529,B.1.1.529,6.310475389145982e-4,#EB6046
1,288,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,288,Nextclade_pango,BA.4.7,NA,7.011639321273313e-5,#EB6046
1,288,P0.1,BA.4,NA,7.011639321273313e-5,#EB6046
1,288,P0.5,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,288,P1,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,288,P5,B.1.1.529,B.1.1.529,7.011639321273313e-5,#EB6046
66,289,clade_who,Omicron,Omicron,0.004627681952040387,#EB6046
66,289,Nextclade_pango,BA.4.1,NA,0.004627681952040387,#EB6046
66,289,P0.1,BA.4.1,NA,0.004627681952040387,#EB6046
66,289,P0.5,BA.4,BA.4,0.004627681952040387,#EB6046
66,289,P1,BA.4,BA.4,0.004627681952040387,#EB6046
66,289,P5,B.1.1.529,B.1.1.529,0.004627681952040387,#EB6046
1,290,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,290,Nextclade_pango,BA.4.1.1,NA,7.011639321273313e-5,#EB6046
1,290,P0.1,BA.4.1,NA,7.011639321273313e-5,#EB6046
1,290,P0.5,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,290,P1,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,290,P5,B.1.1.529,B.1.1.529,7.011639321273313e-5,#EB6046
2,291,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,291,Nextclade_pango,BA.4.1.6,NA,1.4023278642546626e-4,#EB6046
2,291,P0.1,BA.4.1,NA,1.4023278642546626e-4,#EB6046
2,291,P0.5,BA.4,BA.4,1.4023278642546626e-4,#EB6046
2,291,P1,BA.4,BA.4,1.4023278642546626e-4,#EB6046
2,291,P5,B.1.1.529,B.1.1.529,1.4023278642546626e-4,#EB6046
3,292,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,292,Nextclade_pango,BA.4.1.8,NA,2.1034917963819942e-4,#EB6046
3,292,P0.1,BA.4.1,NA,2.1034917963819942e-4,#EB6046
3,292,P0.5,BA.4,BA.4,2.1034917963819942e-4,#EB6046
3,292,P1,BA.4,BA.4,2.1034917963819942e-4,#EB6046
3,292,P5,B.1.1.529,B.1.1.529,2.1034917963819942e-4,#EB6046
1,293,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,293,Nextclade_pango,BA.4.1.9,NA,7.011639321273313e-5,#EB6046
1,293,P0.1,BA.4.1,NA,7.011639321273313e-5,#EB6046
1,293,P0.5,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,293,P1,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,293,P5,B.1.1.529,B.1.1.529,7.011639321273313e-5,#EB6046
137,294,clade_who,Omicron,Omicron,0.00960594587014444,#EB6046
137,294,Nextclade_pango,BA.4.6,NA,0.00960594587014444,#EB6046
137,294,P0.1,BA.4.6,NA,0.00960594587014444,#EB6046
137,294,P0.5,BA.4.6,BA.4.6,0.00960594587014444,#EB6046
137,294,P1,BA.4,BA.4,0.00960594587014444,#EB6046
137,294,P5,B.1.1.529,B.1.1.529,0.00960594587014444,#EB6046
1,295,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,295,Nextclade_pango,BA.4.6.1,NA,7.011639321273313e-5,#EB6046
1,295,P0.1,BA.4.6,NA,7.011639321273313e-5,#EB6046
1,295,P0.5,BA.4.6,BA.4.6,7.011639321273313e-5,#EB6046
1,295,P1,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,295,P5,B.1.1.529,B.1.1.529,7.011639321273313e-5,#EB6046
3,296,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,296,Nextclade_pango,BA.4.6.2,NA,2.1034917963819942e-4,#EB6046
3,296,P0.1,BA.4.6,NA,2.1034917963819942e-4,#EB6046
3,296,P0.5,BA.4.6,BA.4.6,2.1034917963819942e-4,#EB6046
3,296,P1,BA.4,BA.4,2.1034917963819942e-4,#EB6046
3,296,P5,B.1.1.529,B.1.1.529,2.1034917963819942e-4,#EB6046
1,297,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,297,Nextclade_pango,BA.4.6.4,NA,7.011639321273313e-5,#EB6046
1,297,P0.1,BA.4.6,NA,7.011639321273313e-5,#EB6046
1,297,P0.5,BA.4.6,BA.4.6,7.011639321273313e-5,#EB6046
1,297,P1,BA.4,BA.4,7.011639321273313e-5,#EB6046
1,297,P5,B.1.1.529,B.1.1.529,7.011639321273313e-5,#EB6046
3,298,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,298,Nextclade_pango,BA.4.6.5,NA,2.1034917963819942e-4,#EB6046
3,298,P0.1,BA.4.6,NA,2.1034917963819942e-4,#EB6046
3,298,P0.5,BA.4.6,BA.4.6,2.1034917963819942e-4,#EB6046
3,298,P1,BA.4,BA.4,2.1034917963819942e-4,#EB6046
3,298,P5,B.1.1.529,B.1.1.529,2.1034917963819942e-4,#EB6046
2,299,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,299,Nextclade_pango,DC.1,NA,1.4023278642546626e-4,#EB6046
2,299,P0.1,BA.4.6,NA,1.4023278642546626e-4,#EB6046
2,299,P0.5,BA.4.6,BA.4.6,1.4023278642546626e-4,#EB6046
2,299,P1,BA.4,BA.4,1.4023278642546626e-4,#EB6046
2,299,P5,B.1.1.529,B.1.1.529,1.4023278642546626e-4,#EB6046
11,300,clade_who,Omicron,Omicron,7.712803253400645e-4,#EB6046
11,300,Nextclade_pango,BA.5,NA,7.712803253400645e-4,#EB6046
11,300,P0.1,BA.5,NA,7.712803253400645e-4,#EB6046
11,300,P0.5,BA.5,BA.5,7.712803253400645e-4,#EB6046
11,300,P1,BA.5,BA.5,7.712803253400645e-4,#EB6046
11,300,P5,BA.5,BA.5,7.712803253400645e-4,#EB6046
1,301,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,301,Nextclade_pango,BA.5.10.1,NA,7.011639321273313e-5,#EB6046
1,301,P0.1,BA.5,NA,7.011639321273313e-5,#EB6046
1,301,P0.5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,301,P1,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,301,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
3,302,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,302,Nextclade_pango,BA.5.8,NA,2.1034917963819942e-4,#EB6046
3,302,P0.1,BA.5,NA,2.1034917963819942e-4,#EB6046
3,302,P0.5,BA.5,BA.5,2.1034917963819942e-4,#EB6046
3,302,P1,BA.5,BA.5,2.1034917963819942e-4,#EB6046
3,302,P5,BA.5,BA.5,2.1034917963819942e-4,#EB6046
1,303,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,303,Nextclade_pango,BA.5.9,NA,7.011639321273313e-5,#EB6046
1,303,P0.1,BA.5,NA,7.011639321273313e-5,#EB6046
1,303,P0.5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,303,P1,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,303,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
146,304,clade_who,Omicron,Omicron,0.010236993409059038,#EB6046
146,304,Nextclade_pango,BA.5.1,NA,0.010236993409059038,#EB6046
146,304,P0.1,BA.5.1,NA,0.010236993409059038,#EB6046
146,304,P0.5,BA.5.1,BA.5.1,0.010236993409059038,#EB6046
146,304,P1,BA.5.1,BA.5.1,0.010236993409059038,#EB6046
146,304,P5,BA.5,BA.5,0.010236993409059038,#EB6046
9,305,clade_who,Omicron,Omicron,6.310475389145982e-4,#EB6046
9,305,Nextclade_pango,BA.5.1.10,NA,6.310475389145982e-4,#EB6046
9,305,P0.1,BA.5.1,NA,6.310475389145982e-4,#EB6046
9,305,P0.5,BA.5.1,BA.5.1,6.310475389145982e-4,#EB6046
9,305,P1,BA.5.1,BA.5.1,6.310475389145982e-4,#EB6046
9,305,P5,BA.5,BA.5,6.310475389145982e-4,#EB6046
4,306,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,306,Nextclade_pango,BA.5.1.12,NA,2.804655728509325e-4,#EB6046
4,306,P0.1,BA.5.1,NA,2.804655728509325e-4,#EB6046
4,306,P0.5,BA.5.1,BA.5.1,2.804655728509325e-4,#EB6046
4,306,P1,BA.5.1,BA.5.1,2.804655728509325e-4,#EB6046
4,306,P5,BA.5,BA.5,2.804655728509325e-4,#EB6046
1,307,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,307,Nextclade_pango,BA.5.1.15,NA,7.011639321273313e-5,#EB6046
