ASSEMBLY_RUN,SAMPLE_NAME,ct_modified,Prefilt_reads,set,ASSEMBLY_QUALITY
FAX05673_01,PV88520,21.33186913,7483,ALL,Passed
FAX05673_01,PV88523,20.8,3674,ALL,Passed
FAX05673_01,PV88524,13.1,26862,ALL,Passed
FAX05673_01,PV88525,17.43481311,11357,ALL,Passed
FAX05673_01,PV88533,20.998136324999997,19049,ALL,Passed
FAW08182_01,PV88534,19.93176011,15024,ALL,Passed
FAX05673_01,PV88535,13.1,26690,ALL,Passed
FAX05673_01,PV88537,22.008202355,3840,ALL,Passed
FAX05673_01,PV88540,22.191881885,7545,ALL,Passed
FAX05673_01,PV88544,17.2,19128,ALL,Passed
FAX05673_01,PV88550,15.8,22389,ALL,Passed
FAX05673_01,PV88552,16.4,30789,ALL,Passed
FAX05673_01,PV88556,15.4,26304,ALL,Passed
FAX05673_01,PV88557,19.079592384999998,11523,ALL,Passed
FAX05673_01,PV88558,19.38713599,19123,ALL,Passed
FAX05673_01,PV88559,21.1,3818,ALL,Passed
FAX05673_01,PV88560,18.20368697,22700,ALL,Passed
FAX05673_01,PV88563,14.692072190000001,6984,ALL,Passed
FAX05673_01,PV88566,18.384319855,18910,ALL,Passed
FAX05673_01,PV88567,19.569638249999997,15090,ALL,Passed
FAX05673_01,PV88569,19.633824179999998,11393,ALL,Passed
FAW08404_01,PV88797,17.176872055,87815,ALL,Passed
FAW08404_01,PV88798,20.72841047,3706,ALL,Passed
FAW08404_01,PV88802,22.741931185,18234,ALL,Passed
FAW08404_01,PV88804,16.01730724,97641,ALL,Passed
FAW08404_01,PV88808,16.5,80896,ALL,Passed
FAW08404_01,PV88809,20.8,46323,ALL,Passed
FAW08404_01,PV88811,19,482,ALL,Passed
FAW08404_01,PV88815,22.714143605,6650,ALL,Passed
FAW08404_01,PV88816,22.953064585,47792,ALL,Passed
FAW08404_01,PV88817,20.751167000000002,4972,ALL,Passed
FAW08404_01,PV88823,18.8918141,80213,ALL,Passed
FAW08404_01,PV88824,21.6,24540,ALL,Passed
FAW08404_01,PV88826,25.30064252,1185,ALL,Passed
FAW08404_01,PV88827,18.24283468,79455,ALL,Passed
FAW08404_01,PV88828,19.90454097,62370,ALL,Passed
FAW08404_01,PV88829,24.4,670,ALL,Passed
FAW08404_01,PV88832,23.58403929,10860,ALL,Passed
FAW08404_01,PV88833,20.8,55908,ALL,Passed
FAW08404_01,PV88834,18.5,9300,ALL,Passed
FAW08404_01,PV88835,20.5,30119,ALL,Passed
FAW08404_01,PV88836,18,60751,ALL,Passed
FAW08404_01,PV88837,22.6,626,ALL,Passed
FAW08404_01,PV88838,22.2,788,ALL,Passed
FAW08404_01,PV88839,23.14963105,10469,ALL,Passed
FAW08404_01,PV88840,18.508431254999998,106782,ALL,Passed
FAW08404_01,PV88844,22.600194105,1055,ALL,Passed
FAW08404_01,PV88847,12.1,95729,ALL,Passed
FAW08404_01,PV88848,20.2,68833,ALL,Passed
FAW08404_01,PV88851,21.2,18310,ALL,Passed
FAW08404_01,PV88854,18.341804500000002,54684,ALL,Passed
FAW08404_01,PV88855,24.8,14082,ALL,Passed
FAW08404_01,PV88856,21.3,3651,ALL,Passed
FAW08404_01,PV88860,19.377858285000002,48849,ALL,Passed
FAW08404_01,PV88867,19.466460904999998,59571,ALL,Passed
FAW08404_01,PV88869,21.387772765,109,ALL,Failed
FAW08404_01,PV88872,16.861049475,125989,ALL,Passed
FAW08404_01,PV88874,18.9661202,44407,ALL,Passed
FAW08404_01,PV88877,23.826147055,389,ALL,Passed
FAW08404_01,PV88879,16.442864625,99279,ALL,Passed
FAW08404_01,PV88880,23.686253864999998,7408,ALL,Passed
FAW08404_01,PV88881,23.951452865,9010,ALL,Passed
FAW08404_01,PV88883,24.992466255,11714,ALL,Passed
FAW08404_01,PV88885,21.25859532,50782,ALL,Passed
FAW08404_01,PV88888,21.532168415,5907,ALL,Passed
FAW08404_01,PV88889,20.803485414999997,14364,ALL,Passed
FAW08404_01,PV88891,17.3838728,96144,ALL,Passed
FAW06155_01,PV88894,20.403687249999997,15332,ALL,Passed
FAW06155_01,PV88895,23.433366395,102,ALL,Failed
FAW06155_01,PV88897,19.358312725,26929,ALL,Passed
FAW06155_01,PV88901,21.9,4092,ALL,Passed
FAW06155_01,PV88902,23.1,392,ALL,Passed
FAW06155_01,PV88906,23.08632822,663,ALL,Passed
FAW06155_01,PV88907,19.854854835,19511,ALL,Passed
FAW06155_01,PV88909,24.37239326,459,ALL,Passed
FAW06155_01,PV88911,19.2,6746,ALL,Passed
FAW06155_01,PV88914,16.699010245,22476,ALL,Passed
FAW06155_01,PV88915,16.189612775,46103,ALL,Passed
FAW06155_01,PV88916,22.27545821,1631,ALL,Passed
FAW06155_01,PV88918,17.3,47712,ALL,Passed
FAW06155_01,PV88920,21,15756,ALL,Passed
FAW06155_01,PV88921,23.6,2099,ALL,Passed
FAW06155_01,PV88923,13,39529,ALL,Passed
FAW06155_01,PV88925,23.174233190000002,5856,ALL,Passed
FAW06155_01,PV88928,17.36226598,56532,ALL,Passed
FAW06155_01,PV88929,20.789179605,16897,ALL,Passed
FAW06155_01,PV88930,14.947610245,43708,ALL,Passed
FAW06155_01,PV88932,19.1,665,ALL,Passed
FAW06155_01,PV88934,16.3,45688,ALL,Passed
FAW06155_01,PV88935,24.1,518,ALL,Passed
FAW06155_01,PV88944,15.3,59829,ALL,Passed
FAW06155_01,PV88945,16.6,37579,ALL,Passed
FAW06155_01,PV88946,17.7,24518,ALL,Passed
FAW06155_01,PV88947,23.3,318,ALL,Passed
FAW06155_01,PV88949,22.1,4877,ALL,Passed
FAW06155_01,PV88950,21.27239289,8329,ALL,Passed
FAW06155_01,PV88952,19.13382654,33134,ALL,Passed
FAW06155_01,PV88955,23.3,430,ALL,Passed
FAW06155_01,PV88958,25.1,1504,ALL,Passed
FAW06155_01,PV88959,25.418074320000002,498,ALL,Passed
FAW06155_01,PV88961,24.352948575,4463,ALL,Passed
FAW06155_01,PV88962,15.2,35463,ALL,Passed
FAW06155_01,PV88963,24.7,1328,ALL,Passed
FAW06155_01,PV88964,20.5,10268,ALL,Passed
FAW06155_01,PV88965,21.50682236,10498,ALL,Passed
FAW06155_01,PV88966,21.087762975,7543,ALL,Passed
FAW06155_01,PV88967,24.7,11528,ALL,Passed
FAW06155_01,PV88969,14.1,56535,ALL,Passed
FAW06155_01,PV88970,22.5,6339,ALL,Passed
FAW06155_01,PV88971,17.59850555,32212,ALL,Passed
FAW06155_01,PV88972,14.59684926,28749,ALL,Passed
FAW06155_01,PV88975,20.5584434,5511,ALL,Passed
FAW06155_01,PV88979,22.098781855,12584,ALL,Passed
FAW06155_01,PV88981,21.494194915,2332,ALL,Passed
FAW06155_01,PV88983,21.66698183,13708,ALL,Passed
FAW06155_01,PV88985,16.36178907,56286,ALL,Passed
FAW06155_01,PV88986,25.039801255,1993,ALL,Passed
FAW06155_01,PV88989,16.1,21583,ALL,Passed
FAW06155_01,PV88990,20.8,20373,ALL,Passed
FAW06155_01,PV88991,20.2,22152,ALL,Passed
FAW06155_01,PV88992,21.1,16251,ALL,Passed
FAW06155_01,PV88995,15.697265125000001,9734,ALL,Passed
FAW06155_01,PV88997,19.7,23637,ALL,Passed
FAW06155_01,PV88998,25.924018670000002,315,ALL,Passed
FAW06155_01,PV88999,26.5,368,ALL,Passed
FAW06155_01,PV95000,18.3,11838,ALL,Passed
FAW06155_01,PV95001,22.829554015,10945,ALL,Passed
FAW06155_01,PV95007,19.5,17656,ALL,Passed
FAW06155_01,PV95008,11.41646716,21892,ALL,Passed
FAW06155_01,PV95009,26.4,266,ALL,Passed
FAW06155_01,PV95010,13.6,696,ALL,Passed
FAW06155_01,PV95011,16.72232798,16769,ALL,Passed
FAW06155_01,PV95013,23.99645156,4443,ALL,Passed
FAW06155_01,PV95014,19.298200819999998,13460,ALL,Passed
FAW06155_01,PV95015,16.591516825,20137,ALL,Passed
FAW06155_01,PV95021,22.949972765,13627,ALL,Passed
FAW06155_01,PV95022,17.830590360000002,47108,ALL,Passed
FAW06155_01,PV95023,19.4,608,ALL,Passed
FAW06155_01,PV95027,20.76318524,2088,ALL,Passed
FAW06155_01,PV95030,23.7,627,ALL,Passed
FAW06155_01,PV95033,15.4,8899,ALL,Passed
FAW06155_01,PV95034,22.6,841,ALL,Passed
FAW06155_01,PV95037,25.3,223,ALL,Failed
FAW06155_01,PV95043,15.1,21642,ALL,Passed
FAW06155_01,PV95045,15.4,41826,ALL,Passed
FAW06155_01,PV95046,19.56839197,31587,ALL,Passed
FAW06155_01,PV95048,20.125563545,6104,ALL,Passed
FAW06155_01,PV95050,21.556462940000003,188,ALL,Passed
FAW06155_01,PV95051,20.699056409999997,6293,ALL,Passed
FAW06155_01,PV95056,20.489285170000002,5061,ALL,Passed
FAW06155_01,PV95057,17.957615869999998,4930,ALL,Passed
FAW06155_01,PV95059,16.599428615,21928,ALL,Passed
FAW06155_01,PV95061,19.767650995,14745,ALL,Passed
FAW06155_01,PV95062,18.931806005,27371,ALL,Passed
FAW06155_01,PV95063,24.632423029999998,219,ALL,Passed
FAW06155_01,PV95064,17.93989569,16540,ALL,Passed
FAW06155_01,PV95065,24.698566614999997,979,ALL,Passed
FAW06155_01,PV95066,23.78748826,4433,ALL,Passed
FAW09527_01,PV95073,18.2,81848,ALL,Passed
FAW09527_01,PV95074,16.3,80441,ALL,Passed
FAW09527_01,PV95076,18.2,66750,ALL,Passed
FAW09527_01,PV95077,13.840329605,80565,ALL,Passed
FAW09527_01,PV95080,15.70031481,90570,ALL,Passed
FAW09527_01,PV95081,13.755393354999999,106844,ALL,Passed
FAW09527_01,PV95082,23.460280655,9939,ALL,Passed
FAW09527_01,PV95084,25.8,2183,ALL,Passed
FAW09527_01,PV95086,17.5,29310,ALL,Passed
FAW09527_01,PV95087,15.561078705,92777,ALL,Passed
FAW09527_01,PV95089,26.475789665,5485,ALL,Passed
FAW09527_01,PV95091,19.723472935,63751,ALL,Passed
FAW09527_01,PV95092,18.29008215,83891,ALL,Passed
FAW09527_01,PV95094,14.619651560000001,40776,ALL,Passed
FAW09527_01,PV95095,22.1565281,40052,ALL,Passed
FAW09527_01,PV95096,15.669143275,88062,ALL,Passed
FAW09527_01,PV95099,20.506958984999997,36506,ALL,Passed
FAW09527_01,PV95100,17.023305925,81849,ALL,Passed
FAW09527_01,PV95102,24.094961675,10281,ALL,Passed
FAW09527_01,PV95106,19.2,61158,ALL,Passed
FAW09527_01,PV95109,20.4,44703,ALL,Passed
FAW09527_01,PV95111,15.1,51857,ALL,Passed
FAW09527_01,PV95113,24.9,306,ALL,Passed
FAW09527_01,PV95114,24,6878,ALL,Passed
FAW09527_01,PV95117,19.904647869999998,66438,ALL,Passed
FAW09527_01,PV95118,22.169560185,17350,ALL,Passed
FAW09527_01,PV95124,24.073218035,16956,ALL,Passed
FAW09527_01,PV95126,15.2,59546,ALL,Passed
FAW09527_01,PV95129,22.192305089999998,21918,ALL,Passed
FAW09527_01,PV95130,21.5,21454,ALL,Passed
FAW09527_01,PV95131,17.23498082,92773,ALL,Passed
FAW09527_01,PV95132,19.3,35325,ALL,Passed
FAW09527_01,PV95133,23.409118460000002,12040,ALL,Passed
FAW09527_01,PV95143,24.7,7308,ALL,Passed
FAW09527_01,PV95145,22.4,20064,ALL,Passed
FAW09527_01,PV95147,24.72419282,3356,ALL,Passed
FAW09527_01,PV95148,17.246947685,64466,ALL,Passed
FAW09527_01,PV95149,19.71339802,87233,ALL,Passed
FAW09527_01,PV95151,24.87664762,3177,ALL,Passed
FAW09527_01,PV95153,22.071256984999998,21973,ALL,Passed
FAW09527_01,PV95154,23.867208305,3152,ALL,Passed
FAW09527_01,PV95159,20.03254303,45595,ALL,Passed
FAW09527_01,PV95161,25.874087105,3172,ALL,Passed
FAW09527_01,PV95163,16.26579924,107350,ALL,Passed
FAW09527_01,PV95167,21.06229965,31167,ALL,Passed
FAW09568_01,PV95171,17.4,13679,ALL,Passed
FAW09568_01,PV95173,19.75726963,2517,ALL,Passed
FAW09568_01,PV95174,26.2,181,ALL,Passed
FAW09568_01,PV95175,16.495907055,18810,ALL,Passed
FAW09568_01,PV95176,21.5,491,ALL,Passed
FAW09568_01,PV95178,17.926669125,11208,ALL,Passed
FAW09568_01,PV95179,19.4,10570,ALL,Passed
FAW09568_01,PV95182,19.5,4777,ALL,Passed
FAW09568_01,PV95186,21.5,1306,ALL,Passed
FAW09568_01,PV95188,22.2,990,ALL,Passed
FAW09568_01,PV95189,18.324946335,2604,ALL,Passed
FAW09568_01,PV95190,17.568185865,15588,ALL,Passed
FAW09568_01,PV95191,19.3,3610,ALL,Passed
FAW09568_01,PV95192,18.9,5872,ALL,Passed
FAW09568_01,PV95195,23.72107767,1005,ALL,Passed
FAW09568_01,PV95197,22.416272749999997,5214,ALL,Passed
FAW09568_01,PV95199,24.1,326,ALL,Passed
FAW09568_01,PV95200,20.7,3412,ALL,Passed
FAW09568_01,PV95201,16.4,9032,ALL,Passed
FAW09568_01,PV95203,27.1,219,ALL,Passed
FAW09568_01,PV95204,26.2,568,ALL,Failed
FAW09568_01,PV95206,20.5,8837,ALL,Passed
FAW09568_01,PV95209,21.094054120000003,2748,ALL,Passed
FAW09568_01,PV95212,18.4,8148,ALL,Passed
FAW09568_01,PV95214,18.9,6913,ALL,Passed
FAW09568_01,PV95216,19.1,4619,ALL,Passed
FAW09568_01,PV95219,13.8,15122,ALL,Passed
FAW09568_01,PV95220,21.915780830000003,12941,ALL,Passed
FAW09568_01,PV95221,22.71626706,4090,ALL,Passed
FAW09568_01,PV95223,26.699448455,146,ALL,Failed
FAW09568_01,PV95224,17.7,10315,ALL,Passed
FAW09568_01,PV95225,14.4,5123,ALL,Passed
FAW09568_01,PV95226,17.56570435,16628,ALL,Passed
FAW09568_01,PV95228,20.5,7899,ALL,Passed
FAW09568_01,PV95229,20.7,5689,ALL,Passed
FAW09568_01,PV95231,27.358590460000002,266,ALL,Passed
FAW09568_01,PV95233,18.8,6192,ALL,Passed
FAW09568_01,PV95234,18.658892285,7270,ALL,Passed
FAW09568_01,PV95237,15.888287770000002,20474,ALL,Passed
FAW09568_01,PV95238,22.1,3992,ALL,Passed
FAW09568_01,PV95240,24.2,1607,ALL,Passed
FAW09568_01,PV95242,24.22806564,960,ALL,Passed
FAW09568_01,PV95244,24.4,258,ALL,Failed
FAW09568_01,PV95247,21.2,7908,ALL,Passed
FAW09568_01,PV95248,15.5,16984,ALL,Passed
FAW09568_01,PV95250,18.3,10773,ALL,Passed
FAW09568_01,PV95251,15.4,10354,ALL,Passed
FAW09568_01,PV95253,18.5,3972,ALL,Passed
FAW09568_01,PV95255,25.357331385000002,378,ALL,Passed
FAW09568_01,PV95257,24.14738327,990,ALL,Passed
FAW09568_01,PV95264,22.331622494999998,529,ALL,Passed
FAX58346_01,PV95265,18.7,54491,ALL,Passed
FAX58346_01,PV95266,27.3,729,ALL,Passed
FAX58346_01,PV95269,19.7,43770,ALL,Passed
FAX58346_01,PV95270,14.8,24390,ALL,Passed
FAX58346_01,PV95274,17.4,150052,ALL,Passed
FAX58346_01,PV95276,23.97896457,25676,ALL,Passed
FAX58346_01,PV95279,13.477036195,341,ALL,Passed
FAX58346_01,PV95280,24.8732872,6985,ALL,Passed
FAX58346_01,PV95283,16.5,90172,ALL,Passed
FAX58346_01,PV95285,20.7,15346,ALL,Passed
FAX58346_01,PV95287,16.7,57591,ALL,Passed
FAX58346_01,PV95288,21.72716795,26399,ALL,Passed
FAX58346_01,PV95289,20.2,32564,ALL,Passed
FAX58346_01,PV95290,26.584876165,3519,ALL,Passed
FAX58346_01,PV95293,14.8,64356,ALL,Passed
FAX58346_01,PV95298,23.650834705,13358,ALL,Passed
FAX58346_01,PV95299,23.2748883,39030,ALL,Passed
FAX58346_01,PV95301,16.359906080000002,150008,ALL,Passed
FAX58346_01,PV95302,14.6,40001,ALL,Passed
FAX58346_01,PV95305,20.50140999,13478,ALL,Passed
FAX58346_01,PV95306,20.413180994999998,32897,ALL,Passed
FAX58346_01,PV95307,26.3,18703,ALL,Passed
FAX58346_01,PV95308,25.8,2683,ALL,Passed
FAX58346_01,PV95309,22.9,33117,ALL,Passed
FAX58346_01,PV95314,24.9,26265,ALL,Passed
FAX58346_01,PV95315,22.572589465,13537,ALL,Passed
FAX58346_01,PV95318,22.9,12116,ALL,Passed
FAX58346_01,PV95321,24.2,5926,ALL,Passed
FAX58346_01,PV95322,19.698871779999997,16757,ALL,Passed
FAX58346_01,PV95324,19.72841392,45238,ALL,Passed
FAX58346_01,PV95328,23.6,18437,ALL,Passed
FAX58346_01,PV95330,14.52571869,108742,ALL,Passed
FAX58346_01,PV95332,15.2,135397,ALL,Passed
FAX58346_01,PV95336,19.363868325,130361,ALL,Passed
FAX58346_01,PV95337,18.56569588,46806,ALL,Passed
FAX58346_01,PV95339,24.528172535,23446,ALL,Passed
FAX58346_01,PV95340,18.04532446,97588,ALL,Passed
FAX58346_01,PV95342,17.93915865,59721,ALL,Passed
FAX58346_01,PV95347,20.1,32596,ALL,Passed
FAX58346_01,PV95348,17.2,26438,ALL,Passed
FAX58346_01,PV95350,16.078267824999998,169803,ALL,Passed
FAX58346_01,PV95351,26.636634735,984,ALL,Passed
FAX58346_01,PV95356,23.393793685,13119,ALL,Passed
FAX58346_01,PV95358,23.584634790000003,36866,ALL,Passed
FAX57758_01,PV95361,20.7,36799,ALL,Passed
FAX57758_01,PV95362,18.135583145,43138,ALL,Passed
FAX57758_01,PV95363,24,1899,ALL,Passed
FAX57758_01,PV95364,20.209530445,31750,ALL,Passed
FAX57758_01,PV95367,22.3,16714,ALL,Passed
FAX57758_01,PV95368,14.569208074999999,55081,ALL,Passed
FAX57758_01,PV95369,16.21229565,61921,ALL,Passed
FAX57758_01,PV95372,20.377276725,46035,ALL,Passed
FAX57758_01,PV95373,19.2,32631,ALL,Passed
FAX57758_01,PV95376,20.47026061,19744,ALL,Passed
FAX57758_01,PV95378,16.4,71054,ALL,Passed
FAX57758_01,PV95379,19.49717726,13531,ALL,Passed
FAX57758_01,PV95382,20.4,29160,ALL,Passed
FAX57758_01,PV95383,14.3,55246,ALL,Passed
FAX57758_01,PV95385,16.5,21857,ALL,Passed
FAX57758_01,PV95386,23.3,477,ALL,Passed
FAX57758_01,PV95387,22.1,17616,BM,Passed
FAX57758_01,PV95393,23.48436241,5429,ALL,Passed
FAX57758_01,PV95398,14.2,22326,ALL,Passed
FAX57758_01,PV95399,20.6,23459,ALL,Passed
FAX57758_01,PV95403,23.874218275,356,BM,Passed
FAX57758_01,PV95404,23.231243525,2697,ALL,Passed
FAX57758_01,PV95407,21.041570954999997,30325,ALL,Passed
FAX57758_01,PV95408,19.306113555,27196,ALL,Passed
FAX57758_01,PV95411,18.667209534999998,22841,ALL,Passed
FAX57758_01,PV95412,21.4,19453,ALL,Passed
FAX57758_01,PV95417,21.2,26189,ALL,Passed
FAX57758_01,PV95418,22.6,14623,ALL,Passed
FAX57758_01,PV95420,22.1,24918,ALL,Passed
FAX57758_01,PV95424,17.6,50198,ALL,Passed
FAX57758_01,PV95425,17.8,36363,ALL,Passed
FAX57758_01,PV95426,21.067517430000002,34600,ALL,Passed
FAX57758_01,PV95428,21.2269579,41261,ALL,Passed
FAX57758_01,PV95429,15.2,61510,ALL,Passed
FAX57758_01,PV95430,21.615341645,41992,ALL,Passed
FAX57758_01,PV95432,15.4,1837,ALL,Passed
FAX57758_01,PV95437,22.9,16150,ALL,Passed
FAX57758_01,PV95438,17.123502825,48735,ALL,Passed
FAX57758_01,PV95440,18.89745571,903,ALL,Passed
FAX57758_01,PV95441,14.2,62263,ALL,Passed
FAX57758_01,PV95444,19.13602145,28053,ALL,Passed
FAX57758_01,PV95446,17.93667637,38652,ALL,Passed
FAX57758_01,PV95448,19.209153395,45800,ALL,Passed
FAX57758_01,PV95451,18.553745355,430,ALL,Passed
FAX57758_01,PV95452,22.706805075,4084,ALL,Passed
FAX57758_01,PV95453,23.13466504,91,ALL,Failed
FAX57758_01,PV95455,23.805678075,743,ALL,Failed
FAX57758_01,PV95456,19.983553965,41463,ALL,Passed
FAX57758_01,PV95463,18.152533130000002,16820,ALL,Passed
FAX57758_01,PV95464,18.8,19381,ALL,Passed
FAX57758_01,PV95468,16,40743,ALL,Passed
FAX57758_01,PV95469,20.390800625,18735,ALL,Passed
FAX57758_01,PV95470,20.8,4791,ALL,Passed
FAX57758_01,PV95475,13.3,31867,ALL,Passed
FAX57758_01,PV95477,19.623413825,31481,ALL,Passed
FAX57758_01,PV95478,23.84685535,627,ALL,Passed
FAX57758_01,PV95480,15.174520085000001,28235,ALL,Passed
FAX57758_01,PV95481,15.6,40643,ALL,Passed
FAX57758_01,PV95487,21.8,5850,ALL,Passed
FAX57758_01,PV95489,17.6,23390,ALL,Passed
FAX57758_01,PV95490,19.632927055,4868,ALL,Passed
FAX57758_01,PV95496,22.1,8420,ALL,Passed
FAX57758_01,PV95498,22.87699461,4125,ALL,Passed
FAX57758_01,PV95499,19.142627689999998,29523,ALL,Passed
FAX57758_01,PV95500,18.9,10517,ALL,Passed
FAX57758_01,PV95501,18.6,33423,ALL,Passed
FAX57758_01,PV95502,19.2,24667,ALL,Passed
FAX57758_01,PV95503,21.15946431,14567,ALL,Passed
FAX57758_01,PV95504,20.555410039999998,16009,ALL,Passed
FAX57758_01,PV95506,15.5,24268,ALL,Passed
FAX57758_01,PV95509,20.7,11842,ALL,Passed
FAX57758_01,PV95510,20.47379126,39535,ALL,Passed
FAX57758_01,PV95512,17.7,3557,ALL,Passed
FAX57758_01,PV95515,14.86301538,36564,ALL,Passed
FAX57758_01,PV95516,17.9,36149,ALL,Passed
FAX57758_01,PV95519,14.70412514,66958,ALL,Passed
FAX57758_01,PV95521,19.3,229,ALL,Passed
FAX57758_01,PV95523,17.084844580000002,55467,ALL,Passed
FAX57758_01,PV95525,18.3,17597,ALL,Passed
FAX57758_01,PV95526,15.804494734999999,21825,ALL,Passed
FAX57758_01,PV95529,16.960765549999998,15076,ALL,Passed
FAX57758_01,PV95530,22.30634783,10253,ALL,Passed
FAX57758_01,PV95531,16.363696315,53175,ALL,Passed
FAX57758_01,PV95532,16.99887854,25303,ALL,Passed
FAX57758_01,PV95534,19.4,2159,ALL,Passed
FAX57758_01,PV95537,23.5,3934,ALL,Passed
FAX57758_01,PV95538,15.5,30266,ALL,Passed
FAX57758_01,PV95540,15.8,2733,ALL,Passed
FAX57758_01,PV95541,23.985892315,1669,ALL,Passed
FAX57758_01,PV95542,19.2,20398,ALL,Passed
FAX57758_01,PV95550,23.25277817,2520,ALL,Passed
FAX57758_01,PV95552,15.172974145,33007,ALL,Passed
FAY13657_01,PV95747,20.8,2982,ALL,Passed
FAY13657_01,PV95754,25.40003314,2812,ALL,Passed
FAY13657_01,PV95755,16.2,14064,ALL,Passed
FAY13657_01,PV95760,18.042884835,12107,ALL,Passed
FAY13657_01,PV95761,20.2,11499,ALL,Passed
FAY13657_01,PV95766,12.2,14151,ALL,Passed
FAY13657_01,PV95773,23.1,722,ALL,Passed
FAY13657_01,PV95778,22.4,482,ALL,Passed
FAY13657_01,PV95779,19.2,10842,ALL,Passed
FAY13657_01,PV95787,22.9,705,ALL,Passed
FAY13657_01,PV95788,17.6,8336,ALL,Passed
FAY13657_01,PV95792,17.7,10577,ALL,Passed
FAY13657_01,PV95793,13.9,7931,ALL,Passed
FAY13657_01,PV95798,20.3,4942,ALL,Passed
FAY13657_01,PV95799,21.225054865,255,ALL,Passed
FAY13657_01,PV95803,24.30655152,241,ALL,Passed
FAY13657_01,PV95814,15.6,15720,ALL,Passed
FAY13657_01,PV95815,24.7,239,ALL,Passed
FAY13657_01,PV95821,16.40370971,18412,ALL,Passed
FAY13657_01,PV95822,22.199985205,8043,ALL,Passed
FAY13657_01,PV95828,24.531520195,386,ALL,Passed
FAY13657_01,PV95843,23.211168885,3074,ALL,Passed
FAY13657_01,PV95845,19.3,9030,ALL,Passed
FAY13657_01,PV95847,21.46317791,4706,ALL,Passed
FAY13657_01,PV95856,15.12454365,14398,ALL,Passed
FAY13657_01,PV95862,17.7,9723,ALL,Passed
FAY13657_01,PV95867,24.255769245,1062,ALL,Passed
FAY13657_01,PV95877,22.6,982,ALL,Passed
FAY13657_01,PV95878,19.953785405,2996,ALL,Passed
FAY13657_01,PV95881,20.4,2720,ALL,Passed
FAY13657_01,PV95886,15.3,18356,ALL,Passed
FAY13657_01,PV95888,20.5,2836,ALL,Passed
FAY13657_01,PV95889,23.73734269,500,ALL,Passed
FAY13657_01,PV95890,14.9,16235,ALL,Passed
FAY13657_01,PV95893,22.56550906,3891,ALL,Passed
FAY13657_01,PV95930,16.290645325,12991,ALL,Passed
FAY13657_01,PV95931,20.7920171,2995,ALL,Passed
FAY13657_01,PV95933,24.755380895000002,454,ALL,Passed
FAY13657_01,PV95934,18.47432261,10809,ALL,Passed
FAY13657_01,PV95936,24.85489468,743,ALL,Passed
FAX56321_01,PV95937,18.568358415,42236,ALL,Passed
FAX56321_01,PV95938,17.13727695,34393,ALL,Passed
FAX56321_01,PV95939,22.4,6390,ALL,Passed
FAX56321_01,PV95941,20.4,26098,ALL,Passed
FAX56321_01,PV95942,17.7,34620,ALL,Passed
FAX56321_01,PV95943,21.3,9881,ALL,Passed
FAX56321_01,PV95948,23.681813830000003,8335,ALL,Passed
FAX56321_01,PV95950,17.3,27687,ALL,Passed
FAX56321_01,PV95953,15.211530880000002,64020,ALL,Passed
FAX56321_01,PV95955,23.2,388,ALL,Passed
FAX56321_01,PV95960,18.92780354,53646,ALL,Passed
FAX56321_01,PV95962,14.933796935,60761,ALL,Passed
FAX56321_01,PV95965,14.4,50182,ALL,Passed
FAX56321_01,PV95966,22.5,13485,ALL,Passed
FAX56321_01,PV95971,23,3244,ALL,Passed
FAX56321_01,PV95972,23,7580,ALL,Passed
FAX56321_01,PV95975,16.48484167,52090,ALL,Passed
FAX56321_01,PV95977,24.5,656,ALL,Passed
FAX56321_01,PV95978,24.6,1772,ALL,Passed
FAX56321_01,PV95980,23.9,9697,ALL,Passed
FAX56321_01,PV95983,24,1890,ALL,Passed
FAX56321_01,PV95984,25.66600305,619,ALL,Passed
FAX56321_01,PV95986,15.49608121,47027,ALL,Passed
FAX56321_01,PV95988,18.1,45990,ALL,Passed
FAX56321_01,PV95989,18.277472745,40827,ALL,Passed
FAX56321_01,PV95994,16.720102425,64538,ALL,Passed
FAX56321_01,PV95996,20.64431235,29619,ALL,Passed
FAX56321_01,PV95998,21.135074045,7965,ALL,Passed
FAX56321_01,PV96000,19.736951089999998,42155,ALL,Passed
FAX56321_01,PV96003,18.47978371,23561,ALL,Passed
FAX56321_01,PV96007,21.6,9634,ALL,Passed
FAX56321_01,PV96009,14.4,56851,ALL,Passed
FAX56321_01,PV96012,19.982361009999998,1322,ALL,Passed
FAX56321_01,PV96015,21.020499870000002,26567,ALL,Passed
FAX56321_01,PV96017,22.56886388,575,ALL,Passed
FAX56321_01,PV96018,18.498079875000002,50157,ALL,Passed
FAX56321_01,PV96019,18.600758725,43496,ALL,Passed
FAX56321_01,PV96028,16.22684036,64038,ALL,Passed
FAX56321_01,PV96029,26.178461945,244,ALL,Passed
FAX56321_01,PV96033,20.195,34305,ALL,Passed
FAX56321_01,PV96034,25.6,1948,ALL,Passed
FAX56321_01,PV96035,17.2,38066,ALL,Passed
FAX56321_01,PV96036,18.991176005,26185,ALL,Passed
FAX56321_01,PV96038,20.9,20673,ALL,Passed
FAX56321_01,PV96039,25.838717805,740,ALL,Passed
FAX56321_01,PV96040,15.9,36476,ALL,Passed
FAX56321_01,PV96042,18.40797525,58977,ALL,Passed
FAX56321_01,PV96044,16.80789021,48320,ALL,Passed
