clade_who,lineage_display.final,ASSEMBLY_PIPELINE,week,n,Frequency
Omicron,BQ.1.1,GISAID,2023-02-05,84,0.0707070707070707
Omicron,BQ.1.1,GISAID,2023-02-19,60,0.04484304932735426
Omicron,BQ.1.1,GISAID,2023-05-28,1,0.0033222591362126247
Omicron,BQ.1.1,GISAID,2023-03-05,34,0.03339882121807466
Omicron,BQ.1.1,GISAID,2022-09-04,3,0.001379310344827586
Omicron,BQ.1.1,GISAID,2022-12-25,265,0.23368606701940034
Omicron,BQ.1.1,GISAID,2022-09-18,21,0.007140428425705543
Omicron,BQ.1.1,GISAID,2023-06-25,1,0.0053475935828877
Omicron,BQ.1.1,GISAID,2022-10-09,117,0.05531914893617021
Omicron,BQ.1.1,GISAID,2022-10-02,64,0.030245746691871456
Omicron,BQ.1.1,GISAID,2023-01-22,122,0.08795962509012256
Omicron,BQ.1.1,GISAID,2023-04-09,4,0.008676789587852495
Omicron,BQ.1.1,GISAID,2023-06-04,1,0.003205128205128205
Omicron,BQ.1.1,GISAID,2022-10-23,230,0.12943162633652222
Omicron,BQ.1.1,GISAID,2023-01-15,151,0.11705426356589148
Omicron,BQ.1.1,GISAID,2022-10-30,360,0.1781296387926769
Omicron,BQ.1.1,GISAID,2023-03-19,10,0.012077294685990338
Omicron,BQ.1.1,GISAID,2023-05-07,1,0.0029940119760479044
Omicron,BQ.1.1,GISAID,2022-11-13,447,0.2166747455162385
Omicron,BQ.1.1,GISAID,2022-11-06,465,0.20685053380782917
Omicron,BQ.1.1,GISAID,2023-01-29,110,0.07676203768318214
Omicron,BQ.1.1,GISAID,2022-12-18,501,0.21210838272650295
Omicron,BQ.1.1,GISAID,2022-09-25,38,0.016747465843984136
Omicron,BQ.1.1,GISAID,2023-04-30,4,0.014234875444839857
Omicron,BQ.1.1,GISAID,2022-11-20,569,0.2732949087415946
Omicron,BQ.1.1,GISAID,2022-09-11,5,0.0019739439399921043
Omicron,BQ.1.1,GISAID,2023-01-01,235,0.23175542406311636
Omicron,BQ.1.1,GISAID,2022-08-21,1,3.7650602409638556e-4
Omicron,BQ.1.1,GISAID,2023-02-12,84,0.0584144645340751
Omicron,BQ.1.1,GISAID,2022-10-16,161,0.08527542372881355
Omicron,BQ.1.1,GISAID,2023-01-08,165,0.1746031746031746
Omicron,BQ.1.1,GISAID,2023-06-11,1,0.0034129692832764505
Omicron,BQ.1.1,GISAID,2023-03-26,9,0.012328767123287671
Omicron,BQ.1.1,GISAID,2022-11-27,609,0.2643229166666667
Omicron,BQ.1.1,GISAID,2022-12-04,749,0.2666429334282663
Omicron,BQ.1.1,GISAID,2023-03-12,28,0.03225806451612903
Omicron,BQ.1.1,GISAID,2023-02-26,38,0.036468330134357005
Omicron,BQ.1.1,GISAID,2023-04-16,1,0.0025
Omicron,BQ.1.1,GISAID,2022-12-11,618,0.24879227053140096
Omicron,CZ.2,GISAID,2022-12-04,1,3.55998576005696e-4
Omicron,CZ.2,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,CZ.2,GISAID,2022-10-23,1,5.627462014631402e-4
Omicron,CZ.2,GISAID,2022-12-11,1,4.0257648953301127e-4
Omicron,CZ.2,GISAID,2022-11-27,1,4.3402777777777775e-4
Omicron,CZ.2,GISAID,2022-10-30,1,4.948045522018803e-4
Omicron,DK.1,GISAID,2023-01-01,1,9.861932938856016e-4
Omicron,DK.1,GISAID,2023-01-29,2,0.0013956734124214933
Omicron,DM.1,GISAID,2022-12-18,3,0.0012701100762066045
Omicron,DM.1,GISAID,2022-12-04,1,3.55998576005696e-4
Omicron,DM.1,GISAID,2022-11-20,1,4.803073967339097e-4
Omicron,DN.1,GISAID,2023-02-26,1,9.596928982725527e-4
Omicron,DN.1.1,GISAID,2022-12-04,1,3.55998576005696e-4
Omicron,DN.1.1,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,DN.1.1.2,GISAID,2023-01-01,2,0.0019723865877712033
Omicron,DN.2,GISAID,2023-01-22,1,7.209805335255948e-4
Omicron,DN.2,GISAID,2022-10-23,8,0.004501969611705121
Omicron,DN.2,GISAID,2022-10-16,6,0.0031779661016949155
Omicron,DN.2,GISAID,2022-11-20,2,9.606147934678194e-4
Omicron,DN.2,GISAID,2023-01-15,2,0.0015503875968992248
Omicron,DN.2,GISAID,2022-11-27,4,0.001736111111111111
Omicron,DN.2,GISAID,2022-10-30,3,0.0014844136566056407
Omicron,DN.2,GISAID,2022-11-13,5,0.0024236548715462916
Omicron,DN.2,GISAID,2022-12-11,5,0.002012882447665056
Omicron,DN.2,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,DN.2,GISAID,2022-10-09,3,0.0014184397163120568
Omicron,DN.2,GISAID,2022-11-06,6,0.0026690391459074734
Omicron,DN.2,GISAID,2022-12-04,6,0.002135991456034176
Omicron,DN.2,GISAID,2023-01-29,1,6.978367062107466e-4
Omicron,DN.2,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,DR.1,GISAID,2023-01-22,3,0.0021629416005767843
Omicron,DR.1,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,DR.1,GISAID,2023-03-26,1,0.0013698630136986301
Omicron,DR.1,GISAID,2023-02-19,2,0.0014947683109118087
Omicron,DR.2,GISAID,2022-09-25,1,4.4072278536800354e-4
Omicron,DR.2,GISAID,2023-01-01,1,9.861932938856016e-4
Omicron,DR.2,GISAID,2023-03-12,2,0.002304147465437788
Omicron,DR.2,GISAID,2022-11-20,4,0.0019212295869356388
Omicron,DR.2,GISAID,2022-12-25,3,0.0026455026455026454
Omicron,DR.2,GISAID,2022-10-30,7,0.0034636318654131617
Omicron,DR.2,GISAID,2022-11-06,4,0.0017793594306049821
Omicron,DR.2,GISAID,2022-11-27,7,0.0030381944444444445
Omicron,DR.2,GISAID,2022-11-13,5,0.0024236548715462916
Omicron,DR.2,GISAID,2022-12-18,5,0.0021168501270110076
Omicron,DR.2,GISAID,2022-10-23,2,0.0011254924029262803
Omicron,DR.2,GISAID,2022-10-02,2,9.45179584120983e-4
Omicron,DR.2,GISAID,2022-10-16,7,0.003707627118644068
Omicron,DR.2,GISAID,2022-12-11,9,0.0036231884057971015
Omicron,DR.2,GISAID,2022-12-04,6,0.002135991456034176
Omicron,DT.2,GISAID,2023-03-05,1,9.823182711198428e-4
Omicron,DT.2,GISAID,2023-03-12,1,0.001152073732718894
Omicron,DT.2,GISAID,2023-04-02,1,0.0018552875695732839
Omicron,DT.2,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,DT.2,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,DT.2,GISAID,2023-02-12,1,6.954102920723226e-4
Omicron,DU.1,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,DV.1,GISAID,2022-12-04,1,3.55998576005696e-4
Omicron,DV.1,GISAID,2023-01-01,1,9.861932938856016e-4
Omicron,DV.1.1,GISAID,2023-04-09,2,0.004338394793926247
Omicron,DV.1.1,GISAID,2023-02-26,1,9.596928982725527e-4
Omicron,DV.3,GISAID,2023-02-19,2,0.0014947683109118087
Omicron,DV.3.1,GISAID,2023-01-29,1,6.978367062107466e-4
Omicron,DV.5,GISAID,2023-07-30,1,0.002320185614849188
Omicron,DV.6,GISAID,2023-03-12,1,0.001152073732718894
Omicron,DV.6,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,DV.6,GISAID,2023-02-19,1,7.473841554559044e-4
Omicron,DV.6,GISAID,2023-05-14,1,0.0033333333333333335
Omicron,DV.6,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,DV.6,GISAID,2023-04-30,1,0.0035587188612099642
Omicron,DV.6,GISAID,2023-01-29,1,6.978367062107466e-4
Omicron,DV.6.2,GISAID,2023-07-23,1,0.0026954177897574125
Omicron,DV.6.2,GISAID,2023-07-30,1,0.002320185614849188
Omicron,DV.7,GISAID,2023-05-07,1,0.0029940119760479044
Omicron,DV.7.1,GISAID,2023-10-08,2,0.002380952380952381
Omicron,DV.7.1,GISAID,2023-10-15,1,0.0018115942028985507
Omicron,DV.7.1,GISAID,2023-07-23,1,0.0026954177897574125
Omicron,DV.7.1,GISAID,2023-08-06,1,0.0016313213703099511
Omicron,DV.7.1,GISAID,2023-10-22,2,0.0033277870216306157
Omicron,DV.7.1,GISAID,2023-07-16,1,0.00392156862745098
Omicron,DV.7.1,GISAID,2023-09-24,4,0.0030441400304414
Omicron,DV.7.1.1,GISAID,2023-12-10,1,0.0017543859649122807
Omicron,DV.7.1.2,GISAID,2023-09-17,2,0.0014184397163120568
Omicron,DV.7.1.2,GISAID,2023-07-23,3,0.008086253369272238
Omicron,DV.7.1.2,GISAID,2023-10-08,3,0.0035714285714285713
Omicron,DV.7.1.2,GISAID,2023-08-13,1,0.0018587360594795538
Omicron,DV.7.1.2,GISAID,2023-10-15,3,0.005434782608695652
Omicron,DV.7.1.2,GISAID,2023-11-12,1,0.0019047619047619048
Omicron,DV.7.1.2,GISAID,2023-07-30,1,0.002320185614849188
Omicron,DV.7.1.2,GISAID,2023-10-22,1,0.0016638935108153079
Omicron,DV.7.1.4,GISAID,2023-09-17,5,0.0035460992907801418
Omicron,DV.7.1.4,GISAID,2023-09-24,5,0.00380517503805175
Omicron,DV.7.1.4,GISAID,2023-11-12,2,0.0038095238095238095
Omicron,DV.7.1.4,GISAID,2023-11-26,1,0.0013605442176870747
Omicron,DV.7.1.4,GISAID,2023-08-27,4,0.003683241252302026
Omicron,DV.7.1.4,GISAID,2023-12-03,3,0.004201680672268907
Omicron,DV.7.1.4,GISAID,2023-11-05,1,0.0015479876160990713
Omicron,DV.7.1.4,GISAID,2023-09-10,4,0.0031520882584712374
Omicron,DV.7.1.4,GISAID,2023-10-08,1,0.0011904761904761906
Omicron,DV.7.1.4,GISAID,2023-10-01,6,0.005314437555358724
Omicron,DV.7.1.4,GISAID,2023-10-15,4,0.007246376811594203
Omicron,DV.7.1.4,GISAID,2023-09-03,2,0.00261437908496732
Omicron,DV.7.1.5,GISAID,2023-09-10,1,7.880220646178094e-4
Omicron,DV.7.1.5,GISAID,2023-10-22,1,0.0016638935108153079
Omicron,DV.7.1.5,GISAID,2023-10-15,1,0.0018115942028985507
Omicron,DV.7.1.5,GISAID,2023-12-10,1,0.0017543859649122807
Omicron,DV.7.1.5,GISAID,2023-08-20,3,0.003926701570680628
Omicron,DV.7.1.5,GISAID,2023-10-29,1,0.0017123287671232876
Omicron,DV.7.1.5,GISAID,2023-10-08,6,0.007142857142857143
Omicron,DV.7.1.5,GISAID,2023-07-02,2,0.008928571428571428
Omicron,DV.7.1.5,GISAID,2023-09-17,2,0.0014184397163120568
Omicron,DV.7.1.5,GISAID,2023-09-03,2,0.00261437908496732
Omicron,DV.7.1.5,GISAID,2023-11-19,1,0.0016750418760469012
Omicron,DV.7.1.5,GISAID,2023-11-26,1,0.0013605442176870747
Omicron,DV.7.1.5,GISAID,2023-08-27,1,9.208103130755065e-4
Omicron,DV.7.1.5,GISAID,2023-08-06,3,0.004893964110929853
Omicron,DV.7.1.5,GISAID,2023-11-05,1,0.0015479876160990713
Omicron,DV.7.1.5,GISAID,2023-09-24,6,0.0045662100456621
Omicron,DV.7.1.6,GISAID,2023-10-01,1,0.00088573959255978745
Omicron,DV.7.1.6,GISAID,2023-09-17,1,7.092198581560284e-4
Omicron,EA.1,GISAID,2023-04-16,1,0.0025
Omicron,EA.1,GISAID,2023-01-22,1,7.209805335255948e-4
Omicron,ED.2,GISAID,2023-01-22,2,0.0014419610670511895
Omicron,ED.2,GISAID,2022-12-25,4,0.003527336860670194
Omicron,ED.2,GISAID,2022-10-23,1,5.627462014631402e-4
Omicron,ED.2,GISAID,2023-01-01,6,0.005917159763313609
Omicron,ED.2,GISAID,2022-11-13,1,4.847309743092584e-4
Omicron,ED.2,GISAID,2022-10-09,1,4.7281323877068556e-4
Omicron,ED.2,GISAID,2022-11-27,3,0.0013020833333333333
Omicron,ED.2,GISAID,2022-11-20,4,0.0019212295869356388
Omicron,ED.2,GISAID,2022-10-02,1,4.725897920604915e-4
Omicron,ED.2,GISAID,2022-11-06,1,4.4483985765124553e-4
Omicron,ED.2,GISAID,2023-01-15,3,0.002325581395348837
Omicron,ED.2,GISAID,2022-12-11,11,0.004428341384863124
Omicron,ED.2,GISAID,2022-10-30,1,4.948045522018803e-4
Omicron,ED.2,GISAID,2022-12-18,5,0.0021168501270110076
Omicron,ED.2,GISAID,2023-01-08,10,0.010582010582010581
Omicron,ED.2,GISAID,2022-12-04,2,7.11997152011392e-4
Omicron,ED.2,GISAID,2023-01-29,3,0.00209351011863224
Omicron,ED.3,GISAID,2022-12-11,1,4.0257648953301127e-4
Omicron,ED.3,GISAID,2023-01-01,1,9.861932938856016e-4
Omicron,ED.3,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,ED.3,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,ED.3,GISAID,2022-12-25,1,8.818342151675485e-4
Omicron,EE.1,GISAID,2023-01-01,1,9.861932938856016e-4
Omicron,EE.1,GISAID,2022-11-20,3,0.001440922190201729
Omicron,EE.1,GISAID,2022-10-09,1,4.7281323877068556e-4
Omicron,EE.1,GISAID,2022-12-18,10,0.004233700254022015
Omicron,EE.1,GISAID,2022-11-13,4,0.0019389238972370335
Omicron,EE.1,GISAID,2022-11-06,4,0.0017793594306049821
Omicron,EE.1,GISAID,2022-11-27,3,0.0013020833333333333
Omicron,EE.1,GISAID,2023-01-08,1,0.0010582010582010583
Omicron,EE.1,GISAID,2022-12-11,2,8.051529790660225e-4
Omicron,EE.1,GISAID,2022-12-04,15,0.00533997864008544
Omicron,EE.2,GISAID,2023-01-22,1,7.209805335255948e-4
Omicron,EE.2,GISAID,2023-01-01,6,0.005917159763313609
Omicron,EE.2,GISAID,2023-01-15,5,0.003875968992248062
Omicron,EE.2,GISAID,2022-12-25,4,0.003527336860670194
Omicron,EE.2,GISAID,2022-11-06,1,4.4483985765124553e-4
Omicron,EE.2,GISAID,2023-02-12,1,6.954102920723226e-4
Omicron,EE.2,GISAID,2023-02-05,2,0.0016835016835016834
Omicron,EE.2,GISAID,2023-01-08,2,0.0021164021164021165
Omicron,EE.2,GISAID,2023-01-29,3,0.00209351011863224
Omicron,EE.3,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,EE.3,GISAID,2023-01-08,2,0.0021164021164021165
Omicron,EE.3,GISAID,2022-11-27,1,4.3402777777777775e-4
Omicron,EE.3,GISAID,2022-10-30,1,4.948045522018803e-4
Omicron,EE.3,GISAID,2023-01-01,2,0.0019723865877712033
Omicron,EE.3,GISAID,2023-01-15,2,0.0015503875968992248
Omicron,EE.3,GISAID,2022-12-11,2,8.051529790660225e-4
Omicron,EE.3,GISAID,2023-02-26,1,9.596928982725527e-4
Omicron,EE.3,GISAID,2023-02-05,2,0.0016835016835016834
Omicron,EE.3,GISAID,2022-10-23,1,5.627462014631402e-4
Omicron,EE.3,GISAID,2022-12-04,1,3.55998576005696e-4
Omicron,EE.3,GISAID,2022-12-25,2,0.001763668430335097
Omicron,EE.3,GISAID,2022-10-16,1,5.296610169491525e-4
Omicron,EE.5,GISAID,2022-11-06,15,0.0066725978647686835
Omicron,EE.5,GISAID,2022-12-11,12,0.004830917874396135
Omicron,EE.5,GISAID,2022-12-25,3,0.0026455026455026454
Omicron,EE.5,GISAID,2022-11-20,13,0.006243996157540826
Omicron,EE.5,GISAID,2023-01-29,5,0.0034891835310537334
Omicron,EE.5,GISAID,2022-10-30,7,0.0034636318654131617
Omicron,EE.5,GISAID,2023-01-22,3,0.0021629416005767843
Omicron,EE.5,GISAID,2022-10-16,2,0.001059322033898305
Omicron,EE.5,GISAID,2022-11-27,6,0.0026041666666666665
Omicron,EE.5,GISAID,2023-01-08,4,0.004232804232804233
Omicron,EE.5,GISAID,2022-12-04,13,0.004627981488074048
Omicron,EE.5,GISAID,2022-11-13,13,0.006301502666020358
Omicron,EE.5,GISAID,2023-01-01,1,9.861932938856016e-4
Omicron,EE.5,GISAID,2022-10-23,8,0.004501969611705121
Omicron,EE.5,GISAID,2022-12-18,3,0.0012701100762066045
Omicron,EE.5,GISAID,2023-02-12,1,6.954102920723226e-4
Omicron,EE.5,GISAID,2023-02-05,2,0.0016835016835016834
Omicron,EE.5,GISAID,2023-01-15,2,0.0015503875968992248
Omicron,EF.1,GISAID,2023-03-05,1,9.823182711198428e-4
Omicron,EF.1,GISAID,2023-01-15,1,7.751937984496124e-4
Omicron,EF.1,GISAID,2022-12-04,1,3.55998576005696e-4
Omicron,EF.1,GISAID,2023-04-09,1,0.0021691973969631237
Omicron,EF.1,GISAID,2022-11-20,2,9.606147934678194e-4
Omicron,EF.1,GISAID,2022-12-18,2,8.46740050804403e-4
Omicron,EF.1,GISAID,2022-11-13,2,9.694619486185168e-4
Omicron,EF.1,GISAID,2022-12-11,1,4.0257648953301127e-4
Omicron,EF.1,GISAID,2023-01-29,1,6.978367062107466e-4
Omicron,EF.1,GISAID,2023-03-19,2,0.0024154589371980675
Omicron,EF.1,GISAID,2023-02-12,1,6.954102920723226e-4
Omicron,EF.1,GISAID,2023-03-26,1,0.0013698630136986301
Omicron,EF.1,GISAID,2023-02-05,1,8.417508417508417e-4
Omicron,EF.1.1,GISAID,2022-12-04,1,3.55998576005696e-4
Omicron,EF.1.1,GISAID,2023-01-29,1,6.978367062107466e-4
Omicron,EF.1.1,GISAID,2022-12-11,1,4.0257648953301127e-4
Omicron,EF.1.1,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,EF.1.1,GISAID,2023-02-26,1,9.596928982725527e-4
Omicron,EF.1.1,GISAID,2023-02-05,1,8.417508417508417e-4
Omicron,EF.1.1,GISAID,2022-11-27,1,4.3402777777777775e-4
Omicron,EF.1.1,GISAID,2022-11-20,6,0.002881844380403458
Omicron,EF.1.1,GISAID,2022-12-25,1,8.818342151675485e-4
Omicron,EF.1.1.1,GISAID,2023-04-30,1,0.0035587188612099642
Omicron,EF.1.2,GISAID,2022-11-27,1,4.3402777777777775e-4
Omicron,EF.1.2,GISAID,2023-02-05,2,0.0016835016835016834
Omicron,EF.1.2,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,EF.1.2,GISAID,2022-11-20,2,9.606147934678194e-4
Omicron,EF.1.2,GISAID,2022-12-25,1,8.818342151675485e-4
Omicron,EF.2,GISAID,2022-12-25,1,8.818342151675485e-4
Omicron,EG.5.1,GISAID,2023-08-20,193,0.2526178010471204
Omicron,EG.5.1,GISAID,2023-06-04,10,0.03205128205128205
Omicron,EG.5.1,GISAID,2023-12-10,196,0.34385964912280703
Omicron,EG.5.1,GISAID,2023-06-11,9,0.030716723549488054
Omicron,EG.5.1,GISAID,2023-07-23,59,0.15902964959568733
Omicron,EG.5.1,GISAID,2023-01-01,1,9.861932938856016e-4
Omicron,EG.5.1,GISAID,2023-05-07,1,0.0029940119760479044
Omicron,EG.5.1,GISAID,2023-12-17,31,0.1901840490797546
Omicron,EG.5.1,GISAID,2023-07-02,22,0.09821428571428571
Omicron,EG.5.1,GISAID,2023-11-19,317,0.5309882747068677
Omicron,EG.5.1,GISAID,2023-09-17,542,0.3843971631205674
Omicron,EG.5.1,GISAID,2023-09-24,536,0.4079147640791476
Omicron,EG.5.1,GISAID,2023-11-26,363,0.49387755102040815
Omicron,EG.5.1,GISAID,2023-10-29,296,0.5068493150684932
Omicron,EG.5.1,GISAID,2023-08-06,89,0.14518760195758565
Omicron,EG.5.1,GISAID,2023-07-30,69,0.16009280742459397
Omicron,EG.5.1,GISAID,2023-12-03,269,0.37675070028011204
Omicron,EG.5.1,GISAID,2023-10-22,294,0.4891846921797005
Omicron,EG.5.1,GISAID,2023-05-28,3,0.009966777408637873
Omicron,EG.5.1,GISAID,2023-09-03,233,0.3045751633986928
Omicron,EG.5.1,GISAID,2023-06-18,15,0.06666666666666667
Omicron,EG.5.1,GISAID,2023-09-10,435,0.34278959810874704
Omicron,EG.5.1,GISAID,2023-08-13,103,0.19144981412639406
Omicron,EG.5.1,GISAID,2023-10-01,453,0.4012400354295837
Omicron,EG.5.1,GISAID,2023-05-21,4,0.011142061281337047
Omicron,EG.5.1,GISAID,2023-11-05,341,0.5278637770897833
Omicron,EG.5.1,GISAID,2023-10-08,405,0.48214285714285715
Omicron,EG.5.1,GISAID,2023-05-14,4,0.013333333333333334
Omicron,EG.5.1,GISAID,2023-07-09,25,0.10080645161290322
Omicron,EG.5.1,GISAID,2023-08-27,318,0.292817679558011
Omicron,EG.5.1,GISAID,2023-06-25,12,0.06417112299465241
Omicron,EG.5.1,GISAID,2023-12-24,8,0.11267605633802817
Omicron,EG.5.1,GISAID,2023-10-15,301,0.5452898550724637
Omicron,EG.5.1,GISAID,2023-11-12,315,0.6
Omicron,EG.5.1,GISAID,2023-07-16,33,0.12941176470588237
Omicron,EW.2,GISAID,2022-11-27,2,8.680555555555555e-4
Omicron,EW.2,GISAID,2022-11-06,1,4.4483985765124553e-4
Omicron,EW.2,GISAID,2022-11-13,1,4.847309743092584e-4
Omicron,EW.2,GISAID,2023-01-01,2,0.0019723865877712033
Omicron,EW.2,GISAID,2023-01-22,1,7.209805335255948e-4
Omicron,EW.2,GISAID,2022-11-20,1,4.803073967339097e-4
Omicron,EW.2,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,EW.3,GISAID,2023-01-15,1,7.751937984496124e-4
Omicron,EZ.1,GISAID,2023-03-19,1,0.0012077294685990338
Omicron,FK.1,GISAID,2023-04-16,1,0.0025
Omicron,FK.1.1,GISAID,2023-07-02,2,0.008928571428571428
Omicron,FK.1.1,GISAID,2023-07-16,1,0.00392156862745098
Omicron,FK.1.1,GISAID,2023-06-11,1,0.0034129692832764505
Omicron,FK.1.1,GISAID,2023-05-14,2,0.006666666666666667
Omicron,FK.1.1,GISAID,2023-06-18,4,0.017777777777777778
Omicron,FK.1.1,GISAID,2023-07-30,1,0.002320185614849188
Omicron,FK.1.1,GISAID,2023-08-06,3,0.004893964110929853
Omicron,FK.1.1,GISAID,2023-05-28,7,0.023255813953488372
Omicron,FK.1.1,GISAID,2023-08-20,1,0.0013089005235602095
Omicron,FK.1.1,GISAID,2023-08-27,1,9.208103130755065e-4
Omicron,FK.1.1,GISAID,2023-07-23,1,0.0026954177897574125
Omicron,FK.1.1,GISAID,2023-03-19,1,0.0012077294685990338
Omicron,FK.1.1,GISAID,2023-05-21,2,0.005571030640668524
Omicron,FK.1.1.2,GISAID,2023-07-16,1,0.00392156862745098
Omicron,FK.1.1.2,GISAID,2023-05-07,1,0.0029940119760479044
Omicron,FK.1.2.2,GISAID,2023-04-09,2,0.004338394793926247
Omicron,FK.1.3,GISAID,2023-06-11,1,0.0034129692832764505
Omicron,FK.1.3.2,GISAID,2023-09-10,1,7.880220646178094e-4
Omicron,FK.1.5,GISAID,2023-06-11,1,0.0034129692832764505
Omicron,FK.1.5,GISAID,2023-04-16,1,0.0025
Omicron,FK.1.5,GISAID,2023-07-02,1,0.004464285714285714
Omicron,GP.1,GISAID,2023-05-07,1,0.0029940119760479044
Omicron,GP.2,GISAID,2022-12-18,1,4.233700254022015e-4
Omicron,JH.1,GISAID,2023-07-02,3,0.013392857142857142
Omicron,JN.1,GISAID,2023-11-12,50,0.09523809523809523
Omicron,JN.1,GISAID,2023-11-26,176,0.23945578231292516
Omicron,JN.1,GISAID,2023-10-29,17,0.02910958904109589
Omicron,JN.1,GISAID,2023-12-24,58,0.8169014084507042
Omicron,JN.1,GISAID,2023-11-05,46,0.07120743034055728
Omicron,JN.1,GISAID,2023-10-15,2,0.0036231884057971015
Omicron,JN.1,GISAID,2023-10-01,1,0.00088573959255978745
Omicron,JN.1,GISAID,2023-10-22,8,0.013311148086522463
Omicron,JN.1,GISAID,2023-12-03,281,0.39355742296918766
Omicron,JN.1,GISAID,2023-10-08,1,0.0011904761904761906
Omicron,JN.1,GISAID,2023-12-10,281,0.49298245614035086
Omicron,JN.1,GISAID,2023-11-19,92,0.1541038525963149
Omicron,JN.1,GISAID,2023-12-17,114,0.6993865030674846
Omicron,JP.1.1,GISAID,2023-10-08,1,0.0011904761904761906
Omicron,XBB,GISAID,2023-11-12,24,0.045714285714285714
Omicron,XBB,GISAID,2023-03-05,13,0.012770137524557957
Omicron,XBB,GISAID,2022-12-25,47,0.04144620811287478
Omicron,XBB,GISAID,2023-09-03,78,0.10196078431372549
Omicron,XBB,GISAID,2023-01-01,28,0.027613412228796843
Omicron,XBB,GISAID,2022-10-09,9,0.00425531914893617
Omicron,XBB,GISAID,2023-03-12,10,0.01152073732718894
Omicron,XBB,GISAID,2023-05-07,21,0.06287425149700598
Omicron,XBB,GISAID,2022-10-23,47,0.026449071468767585
Omicron,XBB,GISAID,2023-02-26,17,0.016314779270633396
Omicron,XBB,GISAID,2023-10-15,33,0.059782608695652176
Omicron,XBB,GISAID,2022-10-02,11,0.005198487712665407
Omicron,XBB,GISAID,2023-01-15,25,0.01937984496124031
Omicron,XBB,GISAID,2023-02-19,13,0.009715994020926755
Omicron,XBB,GISAID,2022-09-04,2,9.195402298850574e-4
Omicron,XBB,GISAID,2023-11-19,22,0.03685092127303183
Omicron,XBB,GISAID,2022-10-30,60,0.029688273132112815
Omicron,XBB,GISAID,2022-11-06,93,0.041370106761565835
Omicron,XBB,GISAID,2023-09-10,119,0.0937746256895193
Omicron,XBB,GISAID,2023-01-08,27,0.02857142857142857
Omicron,XBB,GISAID,2023-06-25,23,0.12299465240641712
Omicron,XBB,GISAID,2022-11-20,178,0.08549471661863593
Omicron,XBB,GISAID,2023-01-22,27,0.01946647440519106
Omicron,XBB,GISAID,2023-05-28,49,0.16279069767441862
Omicron,XBB,GISAID,2023-07-23,69,0.18598382749326145
Omicron,XBB,GISAID,2023-04-02,27,0.05009276437847866
Omicron,XBB,GISAID,2023-10-22,36,0.059900166389351084
Omicron,XBB,GISAID,2023-10-08,47,0.055952380952380955
Omicron,XBB,GISAID,2023-02-05,8,0.006734006734006734
Omicron,XBB,GISAID,2022-12-18,175,0.07408975444538526
Omicron,XBB,GISAID,2022-10-16,27,0.014300847457627119
Omicron,XBB,GISAID,2023-11-26,23,0.031292517006802724
Omicron,XBB,GISAID,2023-06-11,35,0.11945392491467577
Omicron,XBB,GISAID,2023-10-29,27,0.046232876712328765
Omicron,XBB,GISAID,2023-03-19,17,0.020531400966183576
Omicron,XBB,GISAID,2023-12-03,17,0.023809523809523808
Omicron,XBB,GISAID,2023-05-21,53,0.14763231197771587
Omicron,XBB,GISAID,2023-09-17,106,0.075177304964539
Omicron,XBB,GISAID,2022-09-18,2,6.800408024481469e-4
Omicron,XBB,GISAID,2023-08-20,108,0.14136125654450263
Omicron,XBB,GISAID,2023-01-29,17,0.011863224005582694
Omicron,XBB,GISAID,2022-11-27,236,0.10243055555555555
Omicron,XBB,GISAID,2023-09-24,103,0.07838660578386605
Omicron,XBB,GISAID,2022-12-04,311,0.11071555713777145
Omicron,XBB,GISAID,2023-08-27,143,0.13167587476979742
Omicron,XBB,GISAID,2023-04-30,20,0.0711743772241993
Omicron,XBB,GISAID,2023-12-10,4,0.007017543859649123
Omicron,XBB,GISAID,2022-08-21,1,3.7650602409638556e-4
Omicron,XBB,GISAID,2022-09-25,6,0.002644336712208021
Omicron,XBB,GISAID,2023-04-09,24,0.052060737527114966
Omicron,XBB,GISAID,2023-04-16,23,0.0575
Omicron,XBB,GISAID,2022-11-13,139,0.06737760542898691
Omicron,XBB,GISAID,2023-07-16,41,0.1607843137254902
Omicron,XBB,GISAID,2022-12-11,255,0.10265700483091787
Omicron,XBB,GISAID,2023-03-26,38,0.052054794520547946
Omicron,XBB,GISAID,2023-08-06,107,0.17455138662316477
Omicron,XBB,GISAID,2023-04-23,21,0.059490084985835696
